filename,label,x,y,color,participant
37017_left,EX,312,173,green,annotator_3
37017_left,EX,312,189,green,annotator_3
37017_left,EX,325,280,green,annotator_3
37017_left,EX,315,287,green,annotator_3
37017_left,EX,222,285,green,annotator_3
37017_left,EX,209,282,green,annotator_3
37017_left,EX,202,292,green,annotator_3
37017_left,EX,185,304,green,annotator_3
37017_left,EX,216,297,green,annotator_3
37017_left,EX,215,309,green,annotator_3
37017_left,EX,205,321,green,annotator_3
37017_left,EX,390,376,green,annotator_3
37017_left,EX,381,376,green,annotator_3
37017_left,EX,374,381,green,annotator_3
37017_left,EX,376,392,green,annotator_3
37017_left,EX,388,396,green,annotator_3
37017_left,EX,385,385,green,annotator_3
37017_left,EX,267,143,green,annotator_3
37017_left,EX,218,171,green,annotator_3
37017_left,EX,213,160,green,annotator_3
37017_left,EX,231,177,green,annotator_3
37017_left,EX,239,171,green,annotator_3
37017_left,MA,417,123,red,annotator_3
37017_left,MA,428,113,red,annotator_3
37017_left,MA,394,106,red,annotator_3
37017_left,MA,386,122,red,annotator_3
37017_left,MA,376,120,red,annotator_3
37017_left,MA,364,121,red,annotator_3
37017_left,MA,360,113,red,annotator_3
37017_left,MA,366,105,red,annotator_3
37017_left,MA,354,104,red,annotator_3
37017_left,MA,347,110,red,annotator_3
37017_left,MA,333,101,red,annotator_3
37017_left,HE,378,109,blue,annotator_3
37017_left,HE,374,139,blue,annotator_3
37017_left,HE,389,139,blue,annotator_3
37017_left,HE,312,88,blue,annotator_3
37017_left,HE,190,149,blue,annotator_3
37017_left,HE,225,152,blue,annotator_3
37017_left,HE,128,125,blue,annotator_3
37017_left,HE,137,119,blue,annotator_3
37017_left,HE,138,77,blue,annotator_3
37017_left,HE,162,68,blue,annotator_3
37017_left,HE,104,373,blue,annotator_3
37017_left,HE,112,381,blue,annotator_3
37017_left,HE,352,431,blue,annotator_3
37017_left,HE,352,410,blue,annotator_3
37017_left,HE,361,413,blue,annotator_3
37017_left,HE,374,404,blue,annotator_3
37017_left,HE,336,389,blue,annotator_3
37017_left,HE,302,403,blue,annotator_3
37017_left,HE,324,324,blue,annotator_3
37017_left,HE,224,101,blue,annotator_3
37017_left,HE,215,95,blue,annotator_3
37017_left,MA,357,70,red,annotator_3
37017_left,MA,388,91,red,annotator_3
37017_left,MA,273,63,red,annotator_3
37017_left,MA,260,60,red,annotator_3
37017_left,MA,240,73,red,annotator_3
37017_left,MA,224,72,red,annotator_3
37017_left,MA,244,116,red,annotator_3
37017_left,MA,364,222,red,annotator_3
37017_left,HE,468,262,blue,annotator_3
37017_left,HE,483,245,blue,annotator_3
37017_left,HE,491,257,blue,annotator_3
37017_left,HE,469,249,blue,annotator_3
37017_left,HE,465,216,blue,annotator_3
37017_left,HE,340,268,blue,annotator_3
37017_left,HE,272,326,blue,annotator_3
37017_left,HE,150,395,blue,annotator_3
37017_left,HE,304,367,blue,annotator_3
37017_left,HE,324,351,blue,annotator_3
37017_left,MA,352,81,red,annotator_3
37017_left,MA,288,59,red,annotator_3
37017_left,MA,204,100,red,annotator_3
37017_left,MA,200,91,red,annotator_3
37017_left,EX,192,98,green,annotator_3
37017_left,EX,192,111,green,annotator_3
37017_left,EX,205,110,green,annotator_3
37017_left,MA,166,59,red,annotator_3
37017_left,MA,158,77,red,annotator_3
37017_left,MA,144,71,red,annotator_3
37017_left,MA,82,102,red,annotator_3
37017_left,MA,86,123,red,annotator_3
37017_left,MA,68,125,red,annotator_3
37017_left,MA,74,150,red,annotator_3
37017_left,MA,85,151,red,annotator_3
37017_left,MA,92,175,red,annotator_3
37017_left,MA,102,164,red,annotator_3
37017_left,MA,45,221,red,annotator_3
37017_left,MA,70,225,red,annotator_3
37017_left,MA,104,194,red,annotator_3
37017_left,MA,108,180,red,annotator_3
37017_left,MA,149,177,red,annotator_3
37017_left,EX,117,183,green,annotator_3
37017_left,HE,125,185,blue,annotator_3
37017_left,HE,185,164,blue,annotator_3
37017_left,HE,205,169,blue,annotator_3
37017_left,MA,284,133,red,annotator_3
37017_left,MA,280,121,red,annotator_3
37017_left,MA,401,166,red,annotator_3
37017_left,MA,477,157,red,annotator_3
37017_left,MA,477,169,red,annotator_3
37017_left,MA,484,145,red,annotator_3
37017_left,MA,435,168,red,annotator_3
37017_left,MA,327,183,red,annotator_3
37017_left,MA,328,213,red,annotator_3
37017_left,MA,285,264,red,annotator_3
37017_left,MA,154,325,red,annotator_3
37017_left,MA,307,299,red,annotator_3
37017_left,MA,338,291,red,annotator_3
37017_left,MA,328,261,red,annotator_3
37017_left,MA,422,330,red,annotator_3
37017_left,MA,199,343,red,annotator_3
37017_left,MA,214,327,red,annotator_3
37017_left,MA,202,329,red,annotator_3
37017_left,MA,217,353,red,annotator_3
37017_left,MA,200,365,red,annotator_3
37017_left,MA,182,369,red,annotator_3
37017_left,MA,171,385,red,annotator_3
37017_left,MA,155,377,red,annotator_3
37017_left,MA,176,317,red,annotator_3
37017_left,MA,47,331,red,annotator_3
37017_left,MA,92,339,red,annotator_3
37017_left,MA,96,325,red,annotator_3
37017_left,MA,106,359,red,annotator_3
37017_left,MA,118,356,red,annotator_3
37017_left,MA,434,388,red,annotator_3
37017_left,MA,434,417,red,annotator_3
37017_left,MA,302,428,red,annotator_3
37017_left,MA,291,445,red,annotator_3
37017_left,MA,320,455,red,annotator_3
37017_left,MA,280,455,red,annotator_3
37017_left,MA,264,450,red,annotator_3
37017_left,MA,253,415,red,annotator_3
37017_left,MA,136,420,red,annotator_3
37017_left,MA,109,437,red,annotator_3
37017_left,MA,103,446,red,annotator_3
37017_left,MA,120,458,red,annotator_3
37017_left,MA,289,464,red,annotator_3
36932_right,HE,277,389,blue,annotator_3
36932_right,HE,287,392,blue,annotator_3
36932_right,HE,295,397,blue,annotator_3
36932_right,SE,326,405,yellow,annotator_3
36932_right,HE,321,398,blue,annotator_3
36932_right,MA,234,53,red,annotator_3
36932_right,MA,272,278,red,annotator_3
368_left,MA,328,242,red,annotator_3
368_left,MA,224,16,red,annotator_3
368_left,MA,431,213,red,annotator_3
368_left,EX,491,290,green,annotator_3
368_left,MA,374,434,red,annotator_3
368_left,MA,374,449,red,annotator_3
33867_right,SE,480,211,yellow,annotator_3
33867_right,SE,480,201,yellow,annotator_3
33867_right,SE,471,203,yellow,annotator_3
33867_right,SE,488,209,yellow,annotator_3
33867_right,SE,322,168,yellow,annotator_3
33867_right,SE,315,178,yellow,annotator_3
33867_right,SE,316,161,yellow,annotator_3
33867_right,SE,308,153,yellow,annotator_3
33867_right,SE,261,501,yellow,annotator_3
33867_right,MA,211,87,red,annotator_3
33867_right,MA,300,203,red,annotator_3
33867_right,MA,297,227,red,annotator_3
33867_right,MA,176,228,red,annotator_3
33867_right,MA,235,200,red,annotator_3
33867_right,MA,210,195,red,annotator_3
33867_right,MA,63,370,red,annotator_3
33867_right,MA,445,390,red,annotator_3
32702_left,EX,413,106,green,annotator_3
32702_left,MA,52,167,red,annotator_3
32702_left,MA,60,181,red,annotator_3
32702_left,MA,359,396,red,annotator_3
32702_left,MA,344,389,red,annotator_3
29618_left,MA,280,309,red,annotator_3
29618_left,HE,276,298,blue,annotator_3
29618_left,EX,332,204,green,annotator_3
29618_left,EX,321,205,green,annotator_3
29618_left,EX,311,199,green,annotator_3
29618_left,EX,321,191,green,annotator_3
29422_left,MA,464,164,red,annotator_3
29422_left,EX,64,137,green,annotator_3
29422_left,EX,178,255,green,annotator_3
29422_left,EX,307,69,green,annotator_3
29422_left,EX,219,201,green,annotator_3
29422_left,EX,256,206,green,annotator_3
29422_left,EX,45,185,green,annotator_3
29422_left,EX,318,456,green,annotator_3
29133_right,MA,66,220,red,annotator_3
29133_right,EX,425,125,green,annotator_3
29133_right,EX,435,122,green,annotator_3
29133_right,EX,279,11,green,annotator_3
29133_right,MA,474,198,red,annotator_3
29133_right,MA,464,205,red,annotator_3
29133_right,EX,448,306,green,annotator_3
29133_right,EX,349,441,green,annotator_3
29133_right,MA,394,430,red,annotator_3
27677_right,MA,120,405,red,annotator_3
27677_right,MA,416,268,red,annotator_3
27677_right,MA,455,324,red,annotator_3
27677_right,MA,57,241,red,annotator_3
27677_right,MA,45,223,red,annotator_3
27677_right,MA,32,222,red,annotator_3
27677_right,MA,44,154,red,annotator_3
27677_right,MA,48,126,red,annotator_3
27677_right,MA,224,371,red,annotator_3
27168_left,EX,388,269,green,annotator_3
27168_left,EX,387,259,green,annotator_3
27168_left,EX,380,245,green,annotator_3
27168_left,EX,359,237,green,annotator_3
27168_left,EX,346,246,green,annotator_3
27168_left,EX,398,249,green,annotator_3
27168_left,EX,403,258,green,annotator_3
27168_left,EX,394,236,green,annotator_3
27168_left,EX,301,269,green,annotator_3
27168_left,EX,325,456,green,annotator_3
27168_left,MA,291,268,red,annotator_3
27168_left,EX,244,276,green,annotator_3
27168_left,EX,241,261,green,annotator_3
27168_left,EX,263,279,green,annotator_3
27168_left,EX,219,296,green,annotator_3
27168_left,EX,197,277,green,annotator_3
27168_left,MA,407,187,red,annotator_3
27168_left,EX,438,328,green,annotator_3
27168_left,EX,460,309,green,annotator_3
27168_left,EX,328,438,green,annotator_3
27168_left,EX,344,434,green,annotator_3
27168_left,EX,316,440,green,annotator_3
27168_left,EX,125,410,green,annotator_3
27168_left,EX,125,400,green,annotator_3
27168_left,EX,116,397,green,annotator_3
27168_left,MA,131,421,red,annotator_3
27168_left,EX,336,269,green,annotator_3
27168_left,EX,320,271,green,annotator_3
27168_left,EX,336,254,green,annotator_3
27168_left,EX,367,194,green,annotator_3
27168_left,EX,316,141,green,annotator_3
27168_left,EX,340,153,green,annotator_3
27168_left,EX,334,127,green,annotator_3
26878_right,SE,256,189,yellow,annotator_3
26878_right,SE,258,181,yellow,annotator_3
26878_right,MA,380,65,red,annotator_3
26878_right,MA,415,64,red,annotator_3
26878_right,MA,56,169,red,annotator_3
26878_right,MA,66,188,red,annotator_3
26878_right,MA,100,421,red,annotator_3
26878_right,MA,107,411,red,annotator_3
26878_right,MA,52,401,red,annotator_3
26878_right,MA,204,361,red,annotator_3
26878_right,MA,493,268,red,annotator_3
26878_right,MA,210,217,red,annotator_3
26878_right,EX,139,195,green,annotator_3
26878_right,EX,140,39,green,annotator_3
26878_right,HE,256,173,blue,annotator_3
26878_right,HE,245,170,blue,annotator_3
26878_right,HE,240,193,blue,annotator_3
26878_right,HE,231,193,blue,annotator_3
26878_right,HE,226,184,blue,annotator_3
26878_right,HE,266,177,blue,annotator_3
26878_right,HE,314,199,blue,annotator_3
26878_right,MA,40,265,red,annotator_3
26878_right,MA,25,245,red,annotator_3
26878_right,MA,122,97,red,annotator_3
26878_right,MA,89,141,red,annotator_3
26878_right,MA,293,271,red,annotator_3
26878_right,MA,257,329,red,annotator_3
26878_right,MA,292,334,red,annotator_3
26702_left,MA,122,403,red,annotator_3
26702_left,MA,84,277,red,annotator_3
26702_left,MA,76,289,red,annotator_3
26702_left,MA,61,300,red,annotator_3
26702_left,MA,53,286,red,annotator_3
26702_left,MA,48,275,red,annotator_3
26702_left,MA,364,66,red,annotator_3
26702_left,EX,120,451,green,annotator_3
26702_left,EX,101,328,green,annotator_3
26702_left,MA,454,397,red,annotator_3
26702_left,EX,160,413,green,annotator_3
26674_right,HE,233,363,blue,annotator_3
26674_right,HE,259,358,blue,annotator_3
26674_right,MA,266,378,red,annotator_3
26674_right,EX,287,259,green,annotator_3
26674_right,EX,300,254,green,annotator_3
26674_right,EX,312,269,green,annotator_3
26674_right,EX,378,249,green,annotator_3
26674_right,EX,328,290,green,annotator_3
26674_right,MA,190,253,red,annotator_3
26674_right,MA,270,287,red,annotator_3
26674_right,MA,435,305,red,annotator_3
26674_right,MA,431,293,red,annotator_3
26674_right,MA,445,292,red,annotator_3
26674_right,MA,448,301,red,annotator_3
26674_right,MA,449,393,red,annotator_3
26674_right,EX,386,337,green,annotator_3
26674_right,EX,236,318,green,annotator_3
26674_right,MA,83,260,red,annotator_3
26674_right,MA,92,325,red,annotator_3
26674_right,MA,52,401,red,annotator_3
26674_right,EX,159,453,green,annotator_3
26127_right,EX,204,191,green,annotator_3
26127_right,MA,135,348,red,annotator_3
26127_right,MA,236,365,red,annotator_3
26127_right,MA,265,370,red,annotator_3
24497_left,EX,194,196,green,annotator_3
24497_left,EX,202,261,green,annotator_3
24497_left,EX,211,238,green,annotator_3
24497_left,EX,302,271,green,annotator_3
24497_left,EX,316,403,green,annotator_3
24497_left,EX,288,421,green,annotator_3
24497_left,EX,332,416,green,annotator_3
23456_right,EX,376,293,green,annotator_3
23456_right,EX,364,293,green,annotator_3
23456_right,EX,389,290,green,annotator_3
23456_right,EX,389,307,green,annotator_3
23456_right,EX,382,315,green,annotator_3
23456_right,EX,367,314,green,annotator_3
23456_right,EX,390,328,green,annotator_3
23456_right,EX,402,331,green,annotator_3
23456_right,EX,401,321,green,annotator_3
23456_right,EX,354,329,green,annotator_3
23456_right,EX,352,343,green,annotator_3
23456_right,EX,344,357,green,annotator_3
23456_right,EX,279,129,green,annotator_3
23456_right,EX,320,278,green,annotator_3
23456_right,EX,328,232,green,annotator_3
23456_right,EX,300,225,green,annotator_3
23456_right,EX,276,242,green,annotator_3
23456_right,EX,340,225,green,annotator_3
23456_right,EX,317,217,green,annotator_3
23456_right,EX,342,240,green,annotator_3
23456_right,EX,354,222,green,annotator_3
23456_right,EX,476,213,green,annotator_3
23456_right,EX,479,225,green,annotator_3
23456_right,EX,488,213,green,annotator_3
23456_right,EX,105,242,green,annotator_3
23456_right,EX,462,182,green,annotator_3
23456_right,EX,460,160,green,annotator_3
23456_right,EX,489,189,green,annotator_3
23456_right,EX,455,129,green,annotator_3
21982_left,MA,73,113,red,annotator_3
21982_left,MA,87,86,red,annotator_3
21982_left,MA,96,89,red,annotator_3
21982_left,MA,82,137,red,annotator_3
21982_left,MA,66,131,red,annotator_3
21982_left,MA,50,133,red,annotator_3
21982_left,MA,28,168,red,annotator_3
21982_left,MA,38,167,red,annotator_3
21982_left,MA,38,187,red,annotator_3
21982_left,MA,18,205,red,annotator_3
21982_left,MA,88,165,red,annotator_3
21982_left,MA,72,168,red,annotator_3
21982_left,MA,283,58,red,annotator_3
21982_left,MA,385,113,red,annotator_3
21982_left,MA,195,109,red,annotator_3
21982_left,MA,157,112,red,annotator_3
21982_left,MA,105,124,red,annotator_3
21982_left,MA,465,252,red,annotator_3
21982_left,MA,438,264,red,annotator_3
21982_left,MA,156,293,red,annotator_3
21982_left,MA,133,272,red,annotator_3
21982_left,MA,50,306,red,annotator_3
21982_left,MA,26,329,red,annotator_3
21982_left,MA,184,346,red,annotator_3
21982_left,MA,197,361,red,annotator_3
21982_left,MA,280,421,red,annotator_3
21982_left,MA,256,390,red,annotator_3
21982_left,MA,186,409,red,annotator_3
21982_left,MA,109,425,red,annotator_3
21982_left,MA,88,429,red,annotator_3
21982_left,MA,69,421,red,annotator_3
21982_left,MA,82,409,red,annotator_3
21982_left,MA,74,381,red,annotator_3
21025_right,EX,193,63,green,annotator_3
21025_right,EX,212,57,green,annotator_3
21025_right,EX,137,97,green,annotator_3
21025_right,EX,172,98,green,annotator_3
21025_right,EX,164,92,green,annotator_3
21025_right,EX,159,108,green,annotator_3
21025_right,EX,126,140,green,annotator_3
21025_right,MA,58,240,red,annotator_3
21025_right,MA,33,209,red,annotator_3
21025_right,MA,20,252,red,annotator_3
21025_right,EX,330,230,green,annotator_3
21025_right,MA,453,326,red,annotator_3
21025_right,MA,458,397,red,annotator_3
21025_right,MA,120,404,red,annotator_3
20802_left,MA,56,123,red,annotator_3
20802_left,MA,65,214,red,annotator_3
20802_left,MA,84,212,red,annotator_3
20802_left,MA,32,337,red,annotator_3
20802_left,MA,384,376,red,annotator_3
20802_left,MA,408,374,red,annotator_3
20802_left,MA,422,365,red,annotator_3
20802_left,MA,60,256,red,annotator_3
20802_left,MA,330,49,red,annotator_3
20292_right,EX,164,245,green,annotator_3
20292_right,EX,214,311,green,annotator_3
20292_right,EX,209,241,green,annotator_3
17415_right,MA,64,128,red,annotator_3
17415_right,MA,407,76,red,annotator_3
17415_right,MA,453,141,red,annotator_3
17415_right,EX,360,258,green,annotator_3
17415_right,EX,340,227,green,annotator_3
17415_right,EX,340,274,green,annotator_3
17415_right,EX,350,269,green,annotator_3
17415_right,EX,363,273,green,annotator_3
17415_right,EX,373,269,green,annotator_3
17415_right,EX,382,278,green,annotator_3
17415_right,EX,388,263,green,annotator_3
17415_right,EX,379,259,green,annotator_3
17415_right,EX,390,285,green,annotator_3
17415_right,EX,395,293,green,annotator_3
17415_right,EX,404,290,green,annotator_3
17415_right,EX,406,269,green,annotator_3
17415_right,EX,420,305,green,annotator_3
17415_right,EX,398,313,green,annotator_3
17415_right,EX,389,315,green,annotator_3
17415_right,EX,401,299,green,annotator_3
17415_right,EX,390,335,green,annotator_3
17415_right,EX,374,324,green,annotator_3
17415_right,MA,123,139,red,annotator_3
17415_right,MA,122,153,red,annotator_3
17415_right,MA,131,153,red,annotator_3
17415_right,MA,102,148,red,annotator_3
17415_right,MA,104,133,red,annotator_3
17415_right,MA,311,69,red,annotator_3
17415_right,MA,307,61,red,annotator_3
17415_right,MA,87,187,red,annotator_3
17415_right,MA,89,216,red,annotator_3
17415_right,MA,68,216,red,annotator_3
17415_right,MA,191,415,red,annotator_3
17415_right,MA,199,422,red,annotator_3
17415_right,MA,165,421,red,annotator_3
17415_right,MA,303,369,red,annotator_3
17415_right,EX,318,351,green,annotator_3
17415_right,EX,308,349,green,annotator_3
17415_right,EX,310,358,green,annotator_3
17415_right,EX,309,331,green,annotator_3
17415_right,MA,380,372,red,annotator_3
17415_right,MA,370,351,red,annotator_3
17415_right,MA,418,367,red,annotator_3
17415_right,MA,424,352,red,annotator_3
17415_right,MA,416,277,red,annotator_3
17415_right,MA,420,290,red,annotator_3
17415_right,MA,428,272,red,annotator_3
17415_right,MA,397,251,red,annotator_3
17415_right,MA,443,247,red,annotator_3
17415_right,MA,411,251,red,annotator_3
17415_right,MA,432,262,red,annotator_3
17415_right,MA,360,136,red,annotator_3
17415_right,MA,357,122,red,annotator_3
17415_right,MA,380,126,red,annotator_3
17415_right,EX,350,147,green,annotator_3
17415_right,EX,359,157,green,annotator_3
17415_right,MA,77,263,red,annotator_3
17415_right,MA,64,256,red,annotator_3
17415_right,MA,274,195,red,annotator_3
17415_right,MA,292,182,red,annotator_3
17415_right,MA,291,168,red,annotator_3
17415_right,MA,59,137,red,annotator_3
17415_right,EX,120,181,green,annotator_3
17415_right,EX,113,153,green,annotator_3
17415_right,MA,402,159,red,annotator_3
17415_right,EX,440,202,green,annotator_3
17415_right,EX,417,199,green,annotator_3
17415_right,EX,402,172,green,annotator_3
17415_right,EX,264,166,green,annotator_3
17415_right,EX,432,112,green,annotator_3
17415_right,EX,453,241,green,annotator_3
17415_right,EX,251,277,green,annotator_3
17415_right,EX,264,283,green,annotator_3
17415_right,EX,244,292,green,annotator_3
17415_right,EX,227,315,green,annotator_3
17415_right,EX,211,305,green,annotator_3
17415_right,MA,275,391,red,annotator_3
17415_right,MA,281,449,red,annotator_3
17415_right,MA,269,442,red,annotator_3
17415_right,MA,38,336,red,annotator_3
17415_right,EX,71,239,green,annotator_3
17415_right,MA,82,413,red,annotator_3
17415_right,MA,38,253,red,annotator_3
16793_right,HE,368,210,blue,annotator_3
16793_right,HE,368,200,blue,annotator_3
16793_right,HE,360,193,blue,annotator_3
16793_right,HE,351,202,blue,annotator_3
16793_right,HE,360,203,blue,annotator_3
16793_right,HE,336,201,blue,annotator_3
16793_right,HE,394,268,blue,annotator_3
16793_right,MA,362,438,red,annotator_3
16793_right,MA,348,404,red,annotator_3
16793_right,MA,290,381,red,annotator_3
16793_right,HE,298,358,blue,annotator_3
16793_right,EX,304,371,green,annotator_3
16793_right,MA,376,133,red,annotator_3
16793_right,MA,340,156,red,annotator_3
16793_right,MA,356,174,red,annotator_3
16793_right,MA,353,185,red,annotator_3
16793_right,MA,364,185,red,annotator_3
16793_right,MA,367,177,red,annotator_3
16793_right,MA,378,195,red,annotator_3
16793_right,MA,388,195,red,annotator_3
16793_right,MA,428,221,red,annotator_3
16793_right,MA,423,213,red,annotator_3
16793_right,MA,393,258,red,annotator_3
16793_right,MA,353,294,red,annotator_3
16793_right,MA,358,303,red,annotator_3
16793_right,MA,396,301,red,annotator_3
16793_right,MA,388,309,red,annotator_3
16793_right,MA,434,359,red,annotator_3
16793_right,MA,422,317,red,annotator_3
16793_right,MA,420,261,red,annotator_3
16793_right,MA,415,253,red,annotator_3
16793_right,MA,412,236,red,annotator_3
16793_right,MA,414,245,red,annotator_3
16793_right,MA,432,245,red,annotator_3
16793_right,MA,470,197,red,annotator_3
16793_right,MA,482,197,red,annotator_3
16793_right,MA,448,197,red,annotator_3
16793_right,MA,467,225,red,annotator_3
16793_right,MA,475,223,red,annotator_3
16793_right,MA,485,221,red,annotator_3
16793_right,MA,457,229,red,annotator_3
16793_right,MA,386,98,red,annotator_3
16793_right,MA,370,98,red,annotator_3
16793_right,MA,347,254,red,annotator_3
16793_right,MA,330,265,red,annotator_3
16793_right,MA,336,271,red,annotator_3
16793_right,MA,333,285,red,annotator_3
16793_right,MA,362,282,red,annotator_3
16793_right,MA,437,317,red,annotator_3
16793_right,MA,316,305,red,annotator_3
16793_right,MA,315,317,red,annotator_3
16793_right,MA,244,420,red,annotator_3
16793_right,EX,109,134,green,annotator_3
16793_right,EX,313,275,green,annotator_3
16793_right,EX,370,237,green,annotator_3
16793_right,EX,360,217,green,annotator_3
13764_right,MA,455,353,red,annotator_3
13764_right,MA,124,85,red,annotator_3
13764_right,MA,93,143,red,annotator_3
13764_right,MA,104,127,red,annotator_3
13764_right,MA,306,171,red,annotator_3
13764_right,MA,318,165,red,annotator_3
13764_right,EX,187,288,green,annotator_3
12846_right,EX,90,157,green,annotator_3
